Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type,easting,northing,translation_easting,translation_northing,rotation_angle_degrees,transformed_easting,transformed_northing,error
1709121801.681948,3267,1709121801,681289018,,2,0,63.23818559672286,9.55885554117896,376.2180065378804,55.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0,226884.5934536655,7023719.101539199,0.7889384304289706,0.11360403895378113,-6.399129119927238e-06,226885.3779038468,7023719.07619944,0.7848593442881655
1709121801.7782142,3268,1709121801,777646365,,2,0,63.23820925575076,9.558842311533285,376.28011775525687,56.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0,226884.15418820607,7023721.78694263,-0.4392654594266787,2.6854034308344126,4.2864451472723886e-06,226883.62872565104,7023721.803916433,0.5257366324695931
1709121801.873124,3269,1709121801,871896702,,2,0,63.238249491305055,9.55886545219684,376.343856751081,50.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0,226885.6938974813,7023726.159367381,1.5397092752391472,4.372424750588834,-1.1396064707014375e-05,226887.09090766934,7023726.114240244,1.3977388611285022
1709121801.9666114,3270,1709121801,965872473,,2,0,63.23828583467736,9.55890517990312,376.3906040488345,52.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0,226888.0279012408,7023730.028604762,2.3340037594898604,3.8692373810335994,-1.800117644279453e-05,226890.23461409667,7023729.9573215125,2.207863883910608
1709121802.06942,3271,1709121802,68700553,,2,0,63.23828852436007,9.55892048449494,376.4483430582786,56.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0,226888.82014633095,7023730.262268692,0.7922450901533011,0.2336639305576682,-6.394459916236883e-06,226889.60402536063,7023730.236946951,0.7842879087239947
1709121802.1595614,3272,1709121802,159076616,,2,0,63.23830571205808,9.558926876451428,376.5152880857747,58.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0,226889.30284720796,7023732.144953739,0.48270087700802833,1.8826850466430187,-3.4379136764073337e-06,226889.72429148378,7023732.131339736,0.4216641064780448
1709121802.2756855,3273,1709121802,274346278,,2,0,63.23831516836467,9.558927440731328,376.5641091980351,56.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0,226889.4204891552,7023733.193348338,0.1176419472321868,1.0483945989981294,-6.826816161265015e-07,226889.50417721827,7023733.190644941,0.08373171594744906
1709121802.3796637,3274,1709121802,378978836,,2,0,63.23833244434852,9.558940912876151,376.6157963987615,60.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0,226890.25877111207,7023735.0556731615,0.8382819568796549,1.8623248236253858,-6.340882521271851e-06,226891.0360825884,7023735.030563431,0.7777169342387594
1709121802.475422,3275,1709121802,474435016,,2,0,63.238331178681655,9.558963198254691,376.67880602962896,63.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0,226891.36340079136,7023734.820066097,1.1046296792919748,-0.23560706432908773,-9.063591164704121e-06,226892.47448198043,7023734.78417435,1.1116607514039145
1709121802.5712366,3276,1709121802,569987998,,2,0,63.23832939370082,9.558968553216634,376.7395901333287,57.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0,226891.61483762733,7023734.598897371,0.25143683596979827,-0.2211687257513404,-2.1071662672511593e-06,226891.87314944717,7023734.590552986,0.2584465612888141
1709121802.6837137,3277,1709121802,683262779,,2,0,63.238345671792445,9.559000340961466,376.8015253656651,55.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0,226893.36137546,7023736.272288112,1.7465378326596692,1.6733907405287027,-1.3791940290275306e-05,226895.05209210003,7023736.217671745,1.6915985647841243
1709121802.7731614,3278,1709121802,770728874,,2,0,63.23836232307053,9.559048956187477,376.8583601769169,62.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0,226895.95456509688,7023737.915443432,2.593189636885654,1.6431553196161985,-2.0699211347618984e-05,226898.49202600477,7023737.833473347,2.538784542610334
1709121802.873751,3279,1709121802,872554441,,2,0,63.23839158592246,9.55905832930944,376.9225648336114,60.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0,226896.70074666053,7023741.127235736,0.7461815636488609,3.2117923041805625,-5.235102094047761e-06,226897.34250396493,7023741.106504275,0.6420920737708944
1709121802.9699824,3280,1709121802,969505878,,2,0,63.2384125396809,9.559070806188688,376.9779127502727,66.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0,226897.52391305368,7023743.402483272,0.8231663931510411,2.275247536599636,-6.1089836265182385e-06,226898.27279752362,7023743.37829108,0.749275124036459
1709121803.070736,3281,1709121803,69388724,,2,0,63.23839661900752,9.559082059344,377.0459304617024,63.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0,226897.937283871,7023741.5854019215,0.41337081731762737,-1.8170813508331776,-3.846873937618511e-06,226898.40886233002,7023741.570167867,0.4718244582954209
1709121803.1733158,3282,1709121803,171810492,,2,0,63.2384325068444,9.559099666176223,377.1096824670077,61.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0,226899.1586146062,7023745.498288007,1.2213307351921685,3.912886085920036,-8.92249110506782e-06,226900.25239973655,7023745.462953823,1.0943557081731168
1709121803.2730005,3283,1709121803,272271140,,2,0,63.23844537582052,9.559116045293308,377.165878993348,61.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0,226900.10089177795,7023746.85851465,0.9422771717654541,1.3602266423404217,-7.320477550365467e-06,226900.99829070628,7023746.829524496,0.897867064547031
1709121803.3704946,3284,1709121803,369698425,,2,0,63.238463498271855,9.559144708065238,377.222426434701,61.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0,226901.70827571768,7023748.750173705,1.6073839397286065,1.8916590549051762,-1.2600484637914633e-05,226903.25293772994,7023748.700273677,1.5454678077799284
1709121803.4778976,3285,1709121803,477274871,,2,0,63.238478918446,9.559152899417764,377.2858718497764,56.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0,226902.26442138344,7023750.428783026,0.5561456657596864,1.6786093208938837,-4.090096950903899e-06,226902.76581631266,7023750.41258548,0.5016564915607704
1709121803.5734558,3286,1709121803,570706666,,2,0,63.23851789943773,9.559167522652036,377.3580954330214,56.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0,226903.36548698577,7023754.698100065,1.1010656023281626,4.26931703928858,-7.848598443160881e-06,226904.3276276011,7023754.667018045,0.962642537833016
1709121803.6737616,3287,1709121803,671339732,,2,0,63.2385152933424,9.559200519693327,377.4244852251215,50.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0,226904.9941387885,7023754.267903763,1.628651802719105,-0.4301963020116091,-1.3385011385480539e-05,226906.6349758108,7023754.214896104,1.6416930119973094
1709121803.763194,3288,1709121803,761670195,,2,0,63.23854061684597,9.559215274225226,377.4800418946926,52.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0,226905.97271205223,7023757.019020858,0.9785732637392357,2.751117095351219,-7.250074418152508e-06,226906.8614815474,7023756.990308773,0.8892331524529185
1709121803.870091,3289,1709121803,869544758,,2,0,63.238559227172935,9.55922475188724,377.5361712007263,52.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0,226906.62345161696,7023759.046644543,0.6507395647349767,2.0276236850768328,-4.769042277530389e-06,226907.20807747266,7023759.02775789,0.5849308479132376
1709121803.9540296,3290,1709121803,953491851,,2,0,63.238589008955785,9.559242056861969,377.5991533007145,53.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0,226907.7719413368,7023762.282305486,1.1484897198388353,3.235660942271352,-8.507140194069507e-06,226908.81481226487,7023762.248614856,1.0434149850978462
1709121804.0694716,3291,1709121804,68920844,,2,0,63.23858915669991,9.55924232139362,377.661532987084,64.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0,226907.78659158436,7023762.297595869,0.014650247554527596,0.015290383249521255,-1.1535834687492752e-07,226907.80073310775,7023762.297139017,0.014148900933116248
1709121804.1733403,3292,1709121804,172048960,,2,0,63.2386012564559,9.55926062015936,377.7322032087662,59.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0,226908.8177737076,7023763.564168252,1.0311821232317016,1.2665723832324147,-8.069580729852532e-06,226909.80700567618,7023763.532210318,0.989748047335627
1709121804.2739644,3293,1709121804,273089009,,2,0,63.23862120041305,9.559273496719031,377.8010409549503,63.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0,226909.6514113602,7023765.725504802,0.8336376525985543,2.1613365495577455,-6.224250768127604e-06,226910.41442856763,7023765.700854823,0.7634152738181291
1709121804.3668764,3294,1709121804,366420930,,2,0,63.2386384851788,9.559297825973204,377.84566150681394,62.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0,226911.03374062583,7023767.542548343,1.3823292656452395,1.8170435409992933,-1.0786123368689005e-05,226912.35598816382,7023767.499831712,1.3229373614259479
1709121804.4677253,3295,1709121804,467269201,,2,0,63.23865842267252,9.55930349900594,377.9047458189046,62.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0,226911.50639215065,7023769.733861157,0.47265152481850237,2.191312814131379,-3.2747081490924757e-06,226911.90783164554,7023769.720892171,0.4016489295875791
1709121804.5740538,3296,1709121804,573193971,,2,0,63.238696241832834,9.559309743926407,377.9654740980199,59.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0,226912.17668068508,7023773.909775977,0.6702885344275273,4.175914820283651,-4.362762837217815e-06,226912.71150265267,7023773.892497876,0.5351009902867253
1709121804.678353,3297,1709121804,677936546,,2,0,63.23871619870671,9.559331534100108,378.0322642664456,68.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0,226913.45704049655,7023776.034568188,1.2803598114696797,2.1247922107577324,-9.874148361177504e-06,226914.66749240132,7023775.995462856,1.2110834160861634
1709121804.7695158,3298,1709121804,768752425,,2,0,63.23873359626128,9.559322398185971,378.0896473514616,70.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0,226913.16370722093,7023778.0067392895,-0.29333327562198974,1.972171101719141,2.9095405693624343e-06,226912.80703240974,7023778.018262187,0.3568608946155602
1709121804.869283,3299,1709121804,868338882,,2,0,63.23872790842194,9.55936138936083,378.14961188285423,67.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0,226915.0635522515,7023777.208558988,1.8998450305662118,-0.7981803016737103,-1.569177302940261e-05,226916.98717613338,7023777.146413311,1.9246274766979947
1709121804.9696648,3300,1709121804,969109263,,2,0,63.2387369201955,9.559384695330948,378.2183072031618,58.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0,226916.31642485724,7023778.110656872,1.2528726057498716,0.9020978845655918,-9.972039293870694e-06,226917.53887758785,7023778.071163353,1.223090518597282
1709121805.0677874,3301,1709121805,67377778,,2,0,63.238755070418016,9.5594075094635,378.2705501713849,61.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0,226917.63101182735,7023780.030329723,1.3145869701111224,1.9196728505194187,-1.0207046813093257e-05,226918.88227382925,7023779.9899052465,1.2519148276466874
1709121805.1614454,3302,1709121805,160927655,,2,0,63.238769933722914,9.559441160256457,378.3201171541224,61.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0,226919.4574905798,7023781.538582195,1.826478752453113,1.5082524716854095,-1.4486705964600333e-05,226921.23338815043,7023781.481207954,1.7768241288485296
1709121805.266212,3303,1709121805,265667542,,2,0,63.23878948886614,9.559455176995684,378.38725031288834,61.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0,226920.34457126385,7023783.651857474,0.8870806840423029,2.113275279290974,-6.6723634972731816e-06,226921.16252371794,7023783.625431586,0.8183792181499236
1709121805.3677106,3304,1709121805,367165999,,2,0,63.23880664854689,9.559500233106286,378.4416314468625,56.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0,226922.7641924477,7023785.366692523,2.419621183857089,1.7148350486531854,-1.9265757259745442e-05,226925.12594598866,7023785.290389956,2.36298579553288
1709121805.4683518,3305,1709121805,467660183,,2,0,63.23883109722031,9.559517581770743,378.4978525237562,64.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0,226923.86445370805,7023788.009548863,1.1002612603479065,2.64285634085536,-8.270111266028835e-06,226924.87827159918,7023787.976794606,1.014346862639462
1709121805.5558023,3306,1709121805,555307241,,2,0,63.23883851950173,9.559555211180744,378.5462380428695,61.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0,226925.81995203177,7023788.673994436,1.9554983237176202,0.6644455725327134,-1.576019732851819e-05,226927.75196666658,7023788.611574827,1.933022699479742
1709121805.680346,3307,1709121805,679862722,,2,0,63.238857291013424,9.55958387513316,378.6068524007897,61.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0,226927.43349631145,7023790.63778508,1.6135442796803545,1.9637906439602375,-1.2631562583464984e-05,226928.98197731032,7023790.587756309,1.54928896007365
1709121805.772927,3308,1709121805,771273907,,2,0,63.23888000397658,9.55962077255873,378.668722918272,68.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0,226929.49680796493,7023793.004476522,2.0633116534736473,2.366691442206502,-1.619057954371783e-05,226931.4815831345,7023792.940351333,1.9858107950428836
1709121805.869567,3309,1709121805,868852715,,2,0,63.23890677459733,9.559662877658118,378.7280409304869,69.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0,226931.859381071,7023795.799874492,2.3625731060747057,2.795397969894111,-1.8516341867780284e-05,226934.12926818844,7023795.726537063,2.2710715322122152
1709121805.9687777,3310,1709121805,968110558,,2,0,63.2389376096309,9.559697576305355,378.77994378879134,66.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0,226933.88926999248,7023799.078474309,2.0298889214755036,3.2785998173058033,-1.5678106706218387e-05,226935.81122341525,7023799.016377642,1.9229563061662853
1709121806.0677764,3311,1709121806,67157199,,2,0,63.23896917677155,9.559704802537366,378.8338056587257,65.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0,226934.5496192348,7023802.555477439,0.6603492423309945,3.47700313013047,-4.4656586624114425e-06,226935.09705727347,7023802.537790089,0.5477236972584583
1709121806.1700585,3312,1709121806,169412628,,2,0,63.238981360785786,9.559720183851653,378.8764624418452,64.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0,226935.4354031447,7023803.843850871,0.8857839098782279,1.2883734311908484,-6.878924835973521e-06,226936.2786800869,7023803.816605084,0.8437169751556213
1709121806.2693183,3313,1709121806,268741193,,2,0,63.23901395227473,9.55973908290298,378.9365541563153,70.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0,226936.6902741267,7023807.384948352,1.25487098202575,3.5410974817350507,-9.293449835467982e-06,226937.8295442276,7023807.348139038,1.1398645921239254
1709121806.3697157,3314,1709121806,369068814,,2,0,63.23902342083443,9.55974202995409,378.98650548785815,73.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0,226936.927402476,7023808.424553796,0.23712834928301163,1.039605443365872,-1.6586113531502633e-06,226937.1307292614,7023808.417984378,0.20343288554439015
1709121806.4717474,3315,1709121806,469768730,,2,0,63.23901109505182,9.559757559755893,379.0415262463412,71.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0,226937.58902200765,7023806.98872701,0.6616195316601079,-1.4358267858624458,-5.7694804240782105e-06,226938.29629443653,7023806.965875235,0.7076414998014721
1709121806.5805736,3316,1709121806,579886210,,2,0,63.23905235561032,9.559775896961966,379.0980758005072,69.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0,226938.8976567768,7023811.495540028,1.3086347691423725,4.506813018582761,-9.47728815958726e-06,226940.05946386274,7023811.458002212,1.162413348413496
1709121806.675185,3317,1709121806,674590186,,2,0,63.23908002801231,9.55980595584736,379.1426735341143,62.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0,226940.6651811311,7023814.442474955,1.7675243543053512,2.9469349263235927,-1.3627400164750725e-05,226942.33574553177,7023814.388498927,1.6714361574457997
1709121806.7836783,3318,1709121806,783098296,,2,0,63.23910514018971,9.55982706618722,379.1949425465271,58.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0,226941.9601624481,7023817.14303979,1.294981316983467,2.7005648352205753,-9.841573955782223e-06,226943.16662808452,7023817.104058572,1.207095218801961
1709121806.8706148,3319,1709121806,869701337,,2,0,63.2391316276244,9.559861398964465,379.2545024907848,58.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0,226943.9306189881,7023819.940091929,1.9704565400024876,2.797052139416337,-1.532050535502094e-05,226945.8087403541,7023819.879408927,1.8791014587666766
1709121806.9695966,3320,1709121806,968808522,,2,0,63.239157364546415,9.55987625401714,379.3011104760308,52.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0,226944.9180919772,7023822.7367310105,0.9874729891016614,2.7966390810906887,-7.310423427497881e-06,226945.81426789402,7023822.70777496,0.8966435895838161
1709121807.0698447,3321,1709121807,69175248,,2,0,63.23917883988767,9.559899461417832,379.3592160786938,52.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0,226946.28377125767,7023825.024231815,1.365679280483164,2.2875008042901754,-1.0526414172318255e-05,226947.5741920811,7023824.9825372435,1.291094240882186
1709121807.1713595,3322,1709121807,170651529,,2,0,63.2392129838254,9.559909059803202,379.3973411582156,54.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0,226947.0873068889,7023828.777468489,0.8035356312175281,3.753236673772335,-5.5596659080947575e-06,226947.76886006442,7023828.755446842,0.6819088531401528
1709121807.268141,3323,1709121807,267134062,,2,0,63.23924169085051,9.55993129693552,379.44992269286695,52.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0,226948.47270252145,7023831.872700377,1.3853956325619947,3.0952318888157606,-1.0474390478520945e-05,226949.75674692536,7023831.831211473,1.2847145054025024
1709121807.376095,3324,1709121807,375553786,,2,0,63.23927408950762,9.559917881866504,379.49759267670026,54.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0,226948.1067099345,7023835.530045798,-0.36599258694332093,3.65734542068094,3.945383809877967e-06,226947.62304930855,7023835.545673439,0.4839130337959409
1709121807.46922,3325,1709121807,468806954,,2,0,63.23928643531459,9.55993477378512,379.54810673688985,55.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0,226949.06969563768,7023836.829965491,0.9629857031686697,1.299919692799449,-7.50493691725751e-06,226949.98971876863,7023836.800238439,0.9205032640378253
1709121807.568385,3326,1709121807,567858522,,2,0,63.23929541998867,9.559942027932976,379.58437199402687,51.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0,226949.51804399147,7023837.797451571,0.4483483537915163,0.9674860797822475,-3.3987742256158526e-06,226949.93469659245,7023837.783988985,0.41687004103017455
1709121807.6792903,3327,1709121807,678764624,,2,0,63.23929119443133,9.55995483781042,379.63145440942657,50.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0,226950.11992440728,7023837.273325619,0.6018804158084095,-0.5241259513422847,-5.042620443873602e-06,226950.73809468653,7023837.25335169,0.6184928875846476
1709121807.774153,3328,1709121807,773440855,,2,0,63.23931160064181,9.559991194888775,379.6748144004917,48.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0,226952.1343258648,7023839.386002435,2.0144014575344045,2.112676816061139,-1.585873286558126e-05,226954.07843343183,7023839.3231852995,1.9451221618940575
1709121807.8735318,3329,1709121807,873035024,,2,0,63.239315665214185,9.560016719795588,379.7191437730024,46.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0,226953.4515947096,7023839.7289194185,1.3172688447812106,0.34291698317974806,-1.0643899003071056e-05,226954.75642095422,7023839.686758154,1.3055072197738473
1709121807.969658,3330,1709121807,968983917,,2,0,63.23934007757528,9.560033650463998,379.7604118700067,46.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0,226954.5305343966,7023842.369530879,1.0789396869949996,2.6406114604324102,-8.096801792589758e-06,226955.52311427702,7023842.337458689,0.9930979027383144
1709121808.068158,3331,1709121808,67623446,,2,0,63.23933721544125,9.560051342276369,379.81193787220593,43.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0,226955.38989455436,7023841.976113157,0.8593601577740628,-0.3934177216142416,-7.106359646513738e-06,226956.2610573224,7023841.947964075,0.8716174271233722
1709121808.169351,3332,1709121808,168802890,,2,0,63.23934248561565,9.560048492089106,379.8641600644016,48.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0,226955.29689026903,7023842.573886286,-0.09300428532878868,0.5977731281891465,9.152722100225219e-07,226955.18468780973,7023842.5775117865,0.11226101786208277
1709121808.2637994,3333,1709121808,263266606,,2,0,63.23935156894155,9.560067947954009,379.9151354666088,42.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0,226956.3575047209,7023843.500352576,1.0606144518533256,0.9264662908390164,-8.398810081189367e-06,226957.38710795133,7023843.46708383,1.0301405834186717
1709121808.3700306,3334,1709121808,369474965,,2,0,63.23936074036957,9.560090078063364,379.9535249899772,42.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0,226957.55293729936,7023844.425216239,1.1954325784754474,0.924863662570715,-9.497837936578435e-06,226958.7172696053,7023844.387593918,1.1649399802944345
1709121808.473452,3335,1709121808,471332020,,2,0,63.239370244473164,9.560094318397637,379.98386224352,39.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0,226957.8551909293,7023845.463262943,0.3022536299249623,1.0380467036738992,-2.1896829025536135e-06,226958.1236224293,7023845.45458926,0.268571597474381
1709121808.5714438,3336,1709121808,570760554,,2,0,63.23938195724804,9.560108351945008,380.02520939250667,39.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0,226958.6689775333,7023846.705019213,0.8137866040051449,1.2417562706395984,-6.304430741010947e-06,226959.44183283878,7023846.6800463,0.773258669270805
1709121808.679868,3337,1709121808,678900754,,2,0,63.23940392846768,9.560103667137009,380.0785819371674,44.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0,226958.64185867168,7023849.166455933,-0.02711886161705479,2.461436719633639,8.691053494658263e-07,226958.53531569766,7023849.1698986115,0.10659858041860848
1709121808.7743735,3338,1709121808,773844798,,2,0,63.23942301856607,9.560113805569417,380.11919814421736,49.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0,226959.330196448,7023851.244586917,0.6883377763151657,2.078130983747542,-5.061942232487127e-06,226959.95073637227,7023851.224535648,0.6208637942436305
1709121808.8700492,3339,1709121808,868793034,,2,0,63.23942266383947,9.560140270368032,380.1671941671751,46.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0,226960.6527937171,7023851.092422748,1.3225972691143397,-0.15216416865587234,-1.0817658363748706e-05,226961.97892320825,7023851.0495718485,1.3268216258737842
1709121808.9756818,3340,1709121808,974051009,,2,0,63.2394656648293,9.560162399540715,380.2009534548084,41.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0,226962.16782071884,7023855.77648892,1.5150270017329603,4.684066171757877,-1.1112290337678132e-05,226963.53006891665,7023855.732470664,1.362959192072712
1709121809.069386,3341,1709121809,68658823,,2,0,63.23948693696488,9.560169823967842,380.2369115320709,46.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0,226962.74079516556,7023858.108654353,0.5729744467244018,2.3321654330939054,-4.054965955901935e-06,226963.237891047,7023858.092591654,0.4973553313773827
1709121809.1692598,3342,1709121809,168614535,,2,0,63.23952742292859,9.560178954022168,380.2806866006616,51.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0,226963.58076991083,7023862.568626057,0.839974745264044,4.459971704520285,-5.670413742109304e-06,226964.27590281272,7023862.546164113,0.6954957154668968
1709121809.2664804,3343,1709121809,262982729,,2,0,63.23955558244427,9.56018954809069,380.3096895223967,49.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0,226964.3776253764,7023865.652625566,0.7968554655672051,3.0839995089918375,-5.681349875885644e-06,226965.07409937514,7023865.630120218,0.6968375145192858
1709121809.3766549,3344,1709121809,376220165,,2,0,63.23955153392252,9.560201909627336,380.3549461476556,48.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0,226964.9587117924,7023865.1500848485,0.5810864160011988,-0.5025407178327441,-4.8674785944058385e-06,226965.55541395713,7023865.130803398,0.5970136076689916
1709121809.4691155,3345,1709121809,468408483,,2,0,63.2395721081562,9.56024012354951,380.3932602011381,48.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0,226967.0677082991,7023867.273530923,2.1089965066930745,2.1234460743144155,-1.6626633140504055e-05,226969.10596014807,7023867.207667782,2.0393157070911845
1709121809.5691397,3346,1709121809,568232672,,2,0,63.23958585311473,9.560254386539452,380.4352233294561,46.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0,226967.91218403768,7023868.740131489,0.8444757385877892,1.4666005661711097,-6.49527203222533e-06,226968.70843690244,7023868.714401576,0.7966684712467443
1709121809.6759863,3347,1709121809,675533242,,2,0,63.23961162411118,9.560280123424354,380.4674461246222,50.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0,226969.4451529735,7023871.494205713,1.5329689358186442,2.7540742242708802,-1.1766635395815683e-05,226970.8876205158,7023871.4475939525,1.4432204498442762
1709121809.780429,3348,1709121809,779954179,,2,0,63.23961981119365,9.560288276493198,380.5062865716648,48.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0,226969.9309939333,7023872.369235166,0.4858409597945865,0.8750294530764222,-3.7286000633685035e-06,226970.38808183564,7023872.3544648085,0.45732648507203477
1709121809.8766727,3349,1709121809,874044001,,2,0,63.23964060431752,9.560305764718004,380.5396544165293,45.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0,226971.0036524657,7023874.60530061,1.0726585324155167,2.2360654436051846,-8.152057660026912e-06,226972.00301075887,7023874.573007202,0.9998799239543952
1709121809.9705684,3350,1709121809,969764922,,2,0,63.23966062748895,9.560321815455062,380.57623869702223,44.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0,226971.99701398812,7023876.761931748,0.9933615224144887,2.156631138175726,-7.526795513967954e-06,226972.919721877,7023876.732115105,0.9231895148997328
1709121810.0828354,3351,1709121810,81750529,,2,0,63.23969145740689,9.560350638034544,380.63020936020536,50.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0,226973.732374658,7023880.065018424,1.7353606698743533,3.3030866757035255,-1.3271285695282131e-05,226975.35929858917,7023880.012445249,1.6277731465395344
1709121810.1753514,3352,1709121810,173778429,,2,0,63.23970429295851,9.560343456146532,380.6620947759585,50.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0,226973.4938237596,7023881.521921577,-0.2385508983861655,1.4569031530991197,2.3275347587059514e-06,226973.20849166112,7023881.531141958,0.285481035898386
1709121810.268622,3353,1709121810,267820313,,2,0,63.23974300974304,9.56035754792254,380.7037845733743,51.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0,226974.5656590465,7023885.764164314,1.0718352868861984,4.2422427367419,-7.617053597641643e-06,226975.4994325697,7023885.73398979,0.9342609349089547
